,UF,PA_MUNPCN,PA_CMP,PA_QTDPRO,PA_QTDAPR
98016,RJ,330570,202202,8,8
98017,RJ,330570,202203,54,42
98018,RJ,330570,202204,46,46
98019,RJ,330570,202205,51,41
98020,RJ,330570,202206,33,29
98021,RJ,330570,202207,37,16
98022,RJ,330570,202208,43,16
98023,RJ,330570,202209,6,6
98024,RJ,330570,202210,82,23
98025,RJ,330570,202211,41,38
98026,RJ,330570,202212,34,34
98027,RJ,330570,202301,16,16
98028,RJ,330570,202302,2,2
98029,RJ,330570,202303,12,12
98030,RJ,330570,202304,45,43
98031,RJ,330570,202305,43,43
98032,RJ,330570,202306,74,74
98033,RJ,330570,202307,141,141
98034,RJ,330570,202308,92,92
98035,RJ,330570,202309,65,65
98036,RJ,330570,202310,106,106
98037,RJ,330570,202311,93,93
98038,RJ,330570,202312,44,44
98039,RJ,330570,202401,42,42
98040,RJ,330570,202402,107,107
98041,RJ,330570,202403,120,120
98042,RJ,330570,202404,125,122
98043,RJ,330570,202405,122,122
98044,RJ,330570,202406,103,102
98045,RJ,330570,202407,129,129
98046,RJ,330570,202408,120,118
98047,RJ,330570,202409,159,159
98048,RJ,330570,202410,144,137
98049,RJ,330570,202411,129,129
98050,RJ,330570,202412,18,18
98051,RJ,330575,202112,2,2
98052,RJ,330575,202201,6,6
98053,RJ,330575,202202,7,7
98054,RJ,330575,202203,4,4
98055,RJ,330575,202204,4,4
98056,RJ,330575,202205,2,2
98057,RJ,330575,202206,7,7
98058,RJ,330575,202207,37,37
98059,RJ,330575,202208,34,34
98060,RJ,330575,202209,35,35
98061,RJ,330575,202210,35,35
98062,RJ,330575,202211,33,33
98063,RJ,330575,202212,34,34
98064,RJ,330575,202301,37,37
98065,RJ,330575,202302,32,32
98066,RJ,330575,202303,15,12
98067,RJ,330575,202304,8,8
98068,RJ,330575,202305,4,4
98069,RJ,330575,202306,6,6
98070,RJ,330575,202307,5,5
98071,RJ,330575,202308,6,6
98072,RJ,330575,202309,9,8
98073,RJ,330575,202310,20,20
98074,RJ,330575,202311,8,8
98075,RJ,330575,202312,14,14
98076,RJ,330575,202401,10,10
98077,RJ,330575,202402,33,33
98078,RJ,330575,202403,6,6
98079,RJ,330575,202404,68,68
98080,RJ,330575,202405,75,75
98081,RJ,330575,202406,67,67
98082,RJ,330575,202407,82,82
98083,RJ,330575,202408,18,18
98084,RJ,330575,202409,84,84
98085,RJ,330575,202410,86,86
98086,RJ,330575,202411,81,81
98087,RJ,330575,202412,93,93
98088,RJ,330580,202112,1,1
98089,RJ,330580,202201,509,509
98090,RJ,330580,202202,408,408
98091,RJ,330580,202203,504,504
98092,RJ,330580,202204,545,545
98093,RJ,330580,202205,536,536
98094,RJ,330580,202206,380,380
98095,RJ,330580,202207,508,507
98096,RJ,330580,202208,844,844
98097,RJ,330580,202209,1287,1287
98098,RJ,330580,202210,1378,1378
98099,RJ,330580,202211,1369,1368
98100,RJ,330580,202212,1609,1609
98101,RJ,330580,202301,1834,1834
98102,RJ,330580,202302,1300,1300
98103,RJ,330580,202303,2191,2191
98104,RJ,330580,202304,2141,2141
98105,RJ,330580,202305,2814,2814
98106,RJ,330580,202306,2914,2914
98107,RJ,330580,202307,2658,2658
98108,RJ,330580,202308,3114,3114
98109,RJ,330580,202309,2652,2652
98110,RJ,330580,202310,3099,3099
98111,RJ,330580,202311,2536,2535
98112,RJ,330580,202312,2429,2429
98113,RJ,330580,202401,846,846
98114,RJ,330580,202402,3641,3641
98115,RJ,330580,202403,3757,3757
98116,RJ,330580,202404,3983,3983
98117,RJ,330580,202405,3943,3943
98118,RJ,330580,202406,3888,3887
98119,RJ,330580,202407,4125,4125
98120,RJ,330580,202408,4360,4360
98121,RJ,330580,202409,3777,3712
98122,RJ,330580,202410,4731,4700
98123,RJ,330580,202411,4074,4074
98124,RJ,330580,202412,3927,3927
98125,RJ,330590,202201,2,2
98126,RJ,330590,202203,2,2
98127,RJ,330590,202205,3,3
98128,RJ,330590,202208,2,2
98129,RJ,330590,202209,2,2
98130,RJ,330590,202210,2,2
98131,RJ,330590,202211,2,2
98132,RJ,330590,202212,2,2
98133,RJ,330590,202301,1,1
98134,RJ,330590,202302,3,3
98135,RJ,330590,202303,6,6
98136,RJ,330590,202304,5,5
98137,RJ,330590,202305,4,4
98138,RJ,330590,202306,1,1
98139,RJ,330590,202307,62,62
98140,RJ,330590,202308,4,4
98141,RJ,330590,202309,64,64
98142,RJ,330590,202310,60,60
98143,RJ,330590,202311,64,63
98144,RJ,330590,202312,65,65
98145,RJ,330590,202402,63,63
98146,RJ,330590,202403,61,61
98147,RJ,330590,202404,65,65
98148,RJ,330590,202405,2,2
98149,RJ,330590,202406,57,57
98150,RJ,330590,202407,70,70
98151,RJ,330590,202408,4,4
98152,RJ,330590,202409,62,62
98153,RJ,330590,202410,134,134
98154,RJ,330590,202411,128,128
98155,RJ,330590,202412,58,58
98156,RJ,330600,202201,28,28
98157,RJ,330600,202202,14,14
98158,RJ,330600,202203,20,20
98159,RJ,330600,202204,25,25
98160,RJ,330600,202205,76,76
98161,RJ,330600,202206,199,199
98162,RJ,330600,202207,218,218
98163,RJ,330600,202208,219,219
98164,RJ,330600,202209,235,234
98165,RJ,330600,202210,233,233
98166,RJ,330600,202211,367,367
98167,RJ,330600,202212,214,214
98168,RJ,330600,202301,242,242
98169,RJ,330600,202302,195,195
98170,RJ,330600,202303,412,412
98171,RJ,330600,202304,790,790
98172,RJ,330600,202305,808,808
98173,RJ,330600,202306,1068,1068
98174,RJ,330600,202307,984,984
98175,RJ,330600,202308,1462,1462
98176,RJ,330600,202309,1503,1501
98177,RJ,330600,202310,2067,2067
98178,RJ,330600,202311,2149,2149
98179,RJ,330600,202312,1577,1575
98180,RJ,330600,202401,141,141
98181,RJ,330600,202402,2067,2067
98182,RJ,330600,202403,2182,2182
98183,RJ,330600,202404,2404,2404
98184,RJ,330600,202405,2510,2510
98185,RJ,330600,202406,2646,2646
98186,RJ,330600,202407,2845,2845
98187,RJ,330600,202408,2043,2043
98188,RJ,330600,202409,1452,1452
98189,RJ,330600,202410,2868,2868
98190,RJ,330600,202411,2588,2588
98191,RJ,330600,202412,2685,2685
98192,RJ,330610,202201,228,228
98193,RJ,330610,202202,193,193
98194,RJ,330610,202203,266,266
98195,RJ,330610,202204,195,195
98196,RJ,330610,202205,163,163
98197,RJ,330610,202206,105,105
98198,RJ,330610,202207,228,228
98199,RJ,330610,202208,233,233
98200,RJ,330610,202209,223,223
98201,RJ,330610,202210,205,205
98202,RJ,330610,202211,54,54
98203,RJ,330610,202212,193,193
98204,RJ,330610,202301,170,170
98205,RJ,330610,202302,198,198
98206,RJ,330610,202303,168,168
98207,RJ,330610,202304,154,154
98208,RJ,330610,202305,294,294
98209,RJ,330610,202306,364,364
98210,RJ,330610,202307,242,242
98211,RJ,330610,202308,508,508
98212,RJ,330610,202309,424,423
98213,RJ,330610,202310,356,356
98214,RJ,330610,202311,317,317
98215,RJ,330610,202312,389,389
98216,RJ,330610,202401,374,374
98217,RJ,330610,202402,375,375
98218,RJ,330610,202403,178,178
98219,RJ,330610,202404,499,499
98220,RJ,330610,202405,564,564
98221,RJ,330610,202406,454,454
98222,RJ,330610,202407,441,441
98223,RJ,330610,202408,535,535
98224,RJ,330610,202409,425,425
98225,RJ,330610,202410,479,479
98226,RJ,330610,202411,404,404
98227,RJ,330610,202412,196,196
98228,RJ,330615,202201,49,40
98229,RJ,330615,202202,37,37
98230,RJ,330615,202203,47,47
98231,RJ,330615,202204,63,63
98232,RJ,330615,202205,73,68
98233,RJ,330615,202206,61,55
98234,RJ,330615,202207,37,37
98235,RJ,330615,202208,55,45
98236,RJ,330615,202209,39,39
98237,RJ,330615,202210,50,50
98238,RJ,330615,202211,54,54
98239,RJ,330615,202212,49,42
98240,RJ,330615,202301,45,45
98241,RJ,330615,202302,13,13
98242,RJ,330615,202303,21,21
98243,RJ,330615,202304,5,5
98244,RJ,330615,202305,154,154
98245,RJ,330615,202306,143,143
98246,RJ,330615,202307,159,156
98247,RJ,330615,202308,115,115
98248,RJ,330615,202309,129,129
98249,RJ,330615,202310,122,122
98250,RJ,330615,202311,111,111
98251,RJ,330615,202312,240,233
98252,RJ,330615,202401,121,121
98253,RJ,330615,202402,250,250
98254,RJ,330615,202403,224,224
98255,RJ,330615,202404,232,232
98256,RJ,330615,202405,180,180
98257,RJ,330615,202406,197,192
98258,RJ,330615,202407,241,232
98259,RJ,330615,202408,164,164
98260,RJ,330615,202409,150,140
98261,RJ,330615,202410,182,175
98262,RJ,330615,202411,134,133
98263,RJ,330615,202412,138,134
98264,RJ,330620,202201,196,196
98265,RJ,330620,202202,22,22
98266,RJ,330620,202203,73,73
98267,RJ,330620,202204,97,97
98268,RJ,330620,202205,275,275
98269,RJ,330620,202206,11,11
98270,RJ,330620,202207,387,387
98271,RJ,330620,202208,214,214
98272,RJ,330620,202209,138,138
98273,RJ,330620,202210,160,160
98274,RJ,330620,202211,17,17
98275,RJ,330620,202212,171,171
98276,RJ,330620,202301,407,407
98277,RJ,330620,202302,266,266
98278,RJ,330620,202303,228,228
98279,RJ,330620,202304,259,259
98280,RJ,330620,202305,166,166
98281,RJ,330620,202306,255,255
98282,RJ,330620,202307,241,241
98283,RJ,330620,202308,189,189
98284,RJ,330620,202309,241,241
98285,RJ,330620,202310,217,217
98286,RJ,330620,202311,304,304
98287,RJ,330620,202312,110,110
98288,RJ,330620,202401,147,147
98289,RJ,330620,202402,279,279
98290,RJ,330620,202403,292,292
98291,RJ,330620,202404,357,357
98292,RJ,330620,202405,283,283
98293,RJ,330620,202406,264,264
98294,RJ,330620,202407,403,403
98295,RJ,330620,202408,504,504
98296,RJ,330620,202409,589,589
98297,RJ,330620,202410,455,455
98298,RJ,330620,202411,604,604
98299,RJ,330620,202412,394,394
98300,RJ,330630,202201,1288,1288
98301,RJ,330630,202202,1161,1161
98302,RJ,330630,202203,2137,2137
98303,RJ,330630,202204,1539,1539
98304,RJ,330630,202205,1913,1913
98305,RJ,330630,202206,4084,4084
98306,RJ,330630,202207,1412,1412
98307,RJ,330630,202208,5626,5626
98308,RJ,330630,202209,1751,1750
98309,RJ,330630,202210,2124,2124
98310,RJ,330630,202211,3423,3423
98311,RJ,330630,202212,4013,4013
98312,RJ,330630,202301,1500,1500
98313,RJ,330630,202302,3193,3193
98314,RJ,330630,202303,2400,2400
98315,RJ,330630,202304,2518,2518
98316,RJ,330630,202305,3073,3073
98317,RJ,330630,202306,3291,3291
98318,RJ,330630,202307,2013,2013
98319,RJ,330630,202308,4861,4861
98320,RJ,330630,202309,3870,3870
98321,RJ,330630,202310,3877,3877
98322,RJ,330630,202311,3319,3319
98323,RJ,330630,202312,2728,2728
98324,RJ,330630,202401,3176,3176
98325,RJ,330630,202402,3469,3469
98326,RJ,330630,202403,4059,4057
98327,RJ,330630,202404,5045,5045
98328,RJ,330630,202405,4015,4015
98329,RJ,330630,202406,4259,4259
98330,RJ,330630,202407,4320,4320
98331,RJ,330630,202408,3407,3400
98332,RJ,330630,202409,3563,3563
98333,RJ,330630,202410,4660,4657
98334,RJ,330630,202411,4902,4902
98335,RJ,330630,202412,3291,3291
98336,RJ,350090,202407,2,2
98337,RJ,350090,202409,3,3
98338,RJ,350190,202206,1,1
98339,RJ,350250,202409,1,1
98340,RJ,350315,202210,1,1
98341,RJ,350315,202303,3,3
98342,RJ,350315,202305,2,2
98343,RJ,350315,202310,2,2
98344,RJ,350315,202311,3,3
98345,RJ,350315,202312,1,1
98346,RJ,350315,202402,5,5
98347,RJ,350315,202403,1,1
98348,RJ,350315,202404,1,1
98349,RJ,350315,202406,1,1
98350,RJ,350315,202407,1,1
98351,RJ,350315,202411,1,1
98352,RJ,350330,202411,1,1
98353,RJ,350410,202305,1,1
98354,RJ,350450,202203,1,1
98355,RJ,350450,202401,1,1
98356,RJ,350490,202202,1,1
98357,RJ,350490,202203,3,3
98358,RJ,350490,202208,1,1
98359,RJ,350490,202209,2,2
98360,RJ,350490,202210,4,4
98361,RJ,350490,202301,1,1
98362,RJ,350490,202303,3,3
98363,RJ,350490,202305,1,1
98364,RJ,350490,202306,1,1
98365,RJ,350490,202307,1,1
98366,RJ,350490,202308,2,2
98367,RJ,350490,202312,1,1
98368,RJ,350490,202402,2,2
98369,RJ,350490,202405,2,2
98370,RJ,350490,202406,1,1
98371,RJ,350490,202407,1,1
98372,RJ,350490,202411,2,2
98373,RJ,350490,202412,3,3
98374,RJ,350570,202306,1,1
98375,RJ,350650,202311,2,2
98376,RJ,350650,202312,1,1
98377,RJ,350690,202407,1,1
98378,RJ,350690,202409,1,1
98379,RJ,350860,202210,1,1
98380,RJ,350860,202411,1,1
98381,RJ,350950,202305,1,1
98382,RJ,350950,202311,1,1
98383,RJ,350950,202404,20,20
98384,RJ,350950,202406,20,20
98385,RJ,350950,202411,3,3
98386,RJ,351060,202311,1,1
98387,RJ,351070,202205,1,1
98388,RJ,351070,202403,1,1
98389,RJ,351070,202407,1,1
98390,RJ,351300,202307,3,3
98391,RJ,351500,202402,1,1
98392,RJ,351610,202309,1,1
98393,RJ,351630,202302,1,1
98394,RJ,351630,202412,1,1
98395,RJ,351640,202403,1,1
98396,RJ,351700,202307,1,1
98397,RJ,351700,202308,1,1
98398,RJ,351710,202412,2,2
98399,RJ,351820,202207,1,1
98400,RJ,351840,202310,1,1
98401,RJ,351840,202407,1,1
98402,RJ,351870,202404,1,1
98403,RJ,351880,202207,5,5
98404,RJ,351880,202208,1,1
98405,RJ,351880,202308,1,1
98406,RJ,351880,202403,5,5
98407,RJ,351880,202408,20,0
98408,RJ,351880,202409,21,1
98409,RJ,351880,202410,1,1
98410,RJ,351880,202412,6,6
98411,RJ,351907,202306,1,1
98412,RJ,351907,202408,1,1
98413,RJ,352044,202207,1,1
98414,RJ,352250,202307,1,1
98415,RJ,352310,202311,11,11
98416,RJ,352340,202308,1,1
98417,RJ,352440,202201,1,1
98418,RJ,352440,202411,2,2
98419,RJ,352590,202410,16,16
98420,RJ,352590,202412,1,1
98421,RJ,352690,202401,1,1
98422,RJ,352690,202404,1,1
98423,RJ,352720,202210,1,1
98424,RJ,352720,202212,2,2
98425,RJ,352720,202303,2,2
98426,RJ,352720,202306,1,1
98427,RJ,352720,202311,1,1
98428,RJ,352720,202312,1,1
98429,RJ,352720,202402,1,1
98430,RJ,352720,202404,1,1
98431,RJ,352720,202411,1,1
98432,RJ,352850,202305,1,1
98433,RJ,352900,202409,2,1
98434,RJ,353060,202301,1,1
98435,RJ,353060,202312,1,1
98436,RJ,353280,202410,1,1
98437,RJ,353320,202408,1,1
98438,RJ,353320,202411,3,3
98439,RJ,353320,202412,2,2
98440,RJ,353340,202411,1,1
98441,RJ,353650,202401,20,20
98442,RJ,353650,202402,20,20
98443,RJ,353800,202212,1,1
98444,RJ,353800,202312,1,1
98445,RJ,353800,202412,1,1
98446,RJ,353870,202206,2,2
98447,RJ,353870,202402,1,1
98448,RJ,354090,202304,1,1
98449,RJ,354090,202305,1,1
98450,RJ,354140,202408,8,8
98451,RJ,354330,202210,2,2
98452,RJ,354390,202204,1,1
98453,RJ,354390,202205,1,1
98454,RJ,354390,202210,1,1
98455,RJ,354390,202212,1,1
98456,RJ,354390,202301,2,2
98457,RJ,354390,202302,1,1
98458,RJ,354390,202303,2,2
98459,RJ,354390,202305,2,2
98460,RJ,354390,202310,1,1
98461,RJ,354390,202311,2,2
98462,RJ,354390,202403,1,1
98463,RJ,354390,202405,1,1
98464,RJ,354390,202406,4,4
98465,RJ,354390,202408,3,3
98466,RJ,354390,202410,1,1
98467,RJ,354390,202411,1,1
98468,RJ,354390,202412,1,1
98469,RJ,354560,202409,1,1
98470,RJ,354680,202308,1,1
98471,RJ,354780,202411,1,1
98472,RJ,354850,202311,1,1
98473,RJ,354850,202409,13,13
98474,RJ,354850,202412,2,2
98475,RJ,354870,202408,1,1
98476,RJ,354870,202409,2,2
98477,RJ,354890,202307,1,1
98478,RJ,354940,202112,1,1
98479,RJ,354960,202301,3,3
98480,RJ,354960,202305,1,1
98481,RJ,354960,202308,1,1
98482,RJ,354960,202309,1,1
98483,RJ,354960,202405,1,1
98484,RJ,354980,202311,1,1
98485,RJ,354990,202208,1,1
98486,RJ,354990,202210,1,1
98487,RJ,354990,202404,1,1
98488,RJ,355030,202201,9,9
98489,RJ,355030,202202,1,1
98490,RJ,355030,202203,1,1
98491,RJ,355030,202207,1,1
98492,RJ,355030,202209,1,1
98493,RJ,355030,202211,3,3
98494,RJ,355030,202212,3,3
98495,RJ,355030,202301,2,2
98496,RJ,355030,202302,3,3
98497,RJ,355030,202303,5,5
98498,RJ,355030,202305,8,8
98499,RJ,355030,202306,14,14
98500,RJ,355030,202307,6,6
98501,RJ,355030,202308,9,9
98502,RJ,355030,202309,10,10
98503,RJ,355030,202310,4,4
98504,RJ,355030,202311,2,2
98505,RJ,355030,202312,2,2
98506,RJ,355030,202401,2,2
98507,RJ,355030,202402,4,4
98508,RJ,355030,202403,5,5
98509,RJ,355030,202404,8,8
98510,RJ,355030,202405,20,16
98511,RJ,355030,202406,4,4
98512,RJ,355030,202407,7,7
98513,RJ,355030,202408,5,5
98514,RJ,355030,202409,9,7
98515,RJ,355030,202410,9,9
98516,RJ,355030,202411,12,12
98517,RJ,355030,202412,8,2
98518,RJ,355100,202207,4,4
98519,RJ,355100,202208,1,1
98520,RJ,355170,202203,1,1
98521,RJ,355170,202204,1,1
98522,RJ,355170,202206,1,1
98523,RJ,355170,202207,1,1
98524,RJ,355170,202208,1,1
98525,RJ,355170,202209,1,1
98526,RJ,355190,202308,1,1
98527,RJ,355220,202404,1,1
98528,RJ,355220,202410,5,5
98529,RJ,355220,202412,5,5
98530,RJ,355240,202206,1,1
98531,RJ,355410,202407,1,1
98532,RJ,355480,202412,1,1
98533,RJ,410040,202307,1,1
98534,RJ,410040,202406,1,1
98535,RJ,410445,202201,1,1
98536,RJ,410445,202203,1,1
98537,RJ,410445,202210,1,1
98538,RJ,410550,202405,1,1
98539,RJ,410690,202202,1,1
98540,RJ,410690,202304,1,1
98541,RJ,410690,202305,1,1
98542,RJ,410690,202307,2,2
98543,RJ,410690,202308,2,2
98544,RJ,410690,202311,2,2
98545,RJ,410690,202312,2,2
98546,RJ,410690,202402,8,8
98547,RJ,410690,202403,3,3
98548,RJ,410690,202404,2,1
98549,RJ,410690,202406,2,2
98550,RJ,410690,202407,2,2
98551,RJ,410690,202408,2,2
98552,RJ,410690,202409,3,3
98553,RJ,410690,202410,3,3
98554,RJ,410690,202411,2,2
98555,RJ,410690,202412,1,1
98556,RJ,410755,202406,1,1
98557,RJ,410765,202410,5,5
98558,RJ,410830,202301,1,1
98559,RJ,410830,202311,1,1
98560,RJ,410830,202406,1,1
98561,RJ,410830,202407,1,1
98562,RJ,410830,202409,1,1
98563,RJ,410830,202410,1,1
98564,RJ,410830,202411,1,1
98565,RJ,410830,202412,1,1
98566,RJ,410940,202409,4,4
98567,RJ,411060,202205,1,1
98568,RJ,411080,202311,11,11
98569,RJ,411370,202411,1,1
98570,RJ,411840,202401,1,1
98571,RJ,412215,202212,1,1
98572,RJ,420230,202403,1,1
98573,RJ,420250,202409,2,2
98574,RJ,420253,202208,1,1
98575,RJ,420253,202401,1,1
98576,RJ,420290,202305,1,1
98577,RJ,420460,202311,1,1
98578,RJ,420540,202208,4,4
98579,RJ,420810,202302,60,60
98580,RJ,420810,202303,60,60
98581,RJ,420810,202304,60,60
98582,RJ,420810,202305,60,60
98583,RJ,420810,202306,60,60
98584,RJ,420810,202307,60,60
98585,RJ,420810,202308,60,60
98586,RJ,420810,202309,60,60
98587,RJ,420810,202310,60,60
98588,RJ,420810,202311,60,60
98589,RJ,420810,202312,0,0
98590,RJ,420810,202401,0,0
98591,RJ,420810,202403,60,60
98592,RJ,420810,202404,60,60
98593,RJ,420810,202405,60,60
98594,RJ,420810,202406,60,60
98595,RJ,420810,202407,60,60
98596,RJ,420810,202408,60,60
98597,RJ,420810,202409,60,60
98598,RJ,420810,202410,60,60
98599,RJ,420810,202411,60,60
98600,RJ,420810,202412,60,60
98601,RJ,420910,202308,11,11
98602,RJ,420910,202409,1,1
98603,RJ,421130,202407,1,1
98604,RJ,421190,202404,13,13
98605,RJ,421280,202409,2,2
98606,RJ,421480,202204,1,1
98607,RJ,421545,202406,1,1
98608,RJ,421660,202205,10,10
98609,RJ,421660,202206,4,4
98610,RJ,421660,202207,1,1
98611,RJ,421660,202210,10,10
98612,RJ,421660,202211,9,9
98613,RJ,421660,202301,1,1
98614,RJ,421660,202302,2,2
98615,RJ,421670,202411,2,2
98616,RJ,421920,202211,1,1
98617,RJ,430040,202405,1,1
98618,RJ,430435,202410,5,5
98619,RJ,430545,202306,1,1
98620,RJ,430585,202212,1,1
98621,RJ,430790,202301,1,1
98622,RJ,430790,202412,1,1
98623,RJ,430930,202310,1,1
98624,RJ,430930,202402,1,1
98625,RJ,430930,202405,1,0
98626,RJ,430930,202409,1,0
98627,RJ,431085,202302,1,1
98628,RJ,431230,202403,1,1
98629,RJ,431300,202403,1,1
98630,RJ,431300,202404,3,3
98631,RJ,431306,202404,1,1
98632,RJ,431337,202305,1,1
98633,RJ,431340,202201,1,1
98634,RJ,431342,202408,1,1
98635,RJ,431350,202309,1,1
98636,RJ,431410,202212,1,1
98637,RJ,431440,202401,1,1
98638,RJ,431490,202201,1,1
98639,RJ,431490,202204,1,1
98640,RJ,431490,202207,2,2
98641,RJ,431490,202208,4,4
98642,RJ,431490,202209,7,7
98643,RJ,431490,202305,1,1
98644,RJ,431490,202405,1,1
98645,RJ,431560,202201,1,1
98646,RJ,431830,202311,4,4
98647,RJ,432000,202212,1,1
98648,RJ,432045,202402,1,1
98649,RJ,432045,202412,1,1
98650,RJ,500270,202401,1,1
98651,RJ,500345,202411,1,1
98652,RJ,500660,202306,2,2
98653,RJ,500830,202411,1,1
98654,RJ,510250,202305,1,1
98655,RJ,510340,202203,4,4
98656,RJ,510340,202206,4,4
98657,RJ,510340,202402,11,11
98658,RJ,510454,202410,2,2
98659,RJ,510704,202212,4,4
98660,RJ,510792,202305,2,2
98661,RJ,510840,202401,20,20
98662,RJ,510840,202402,20,20
98663,RJ,520110,202412,1,1
98664,RJ,520570,202306,1,1
98665,RJ,520570,202307,1,1
98666,RJ,520570,202309,1,1
98667,RJ,520870,202402,1,1
98668,RJ,520870,202410,1,1
98669,RJ,520870,202412,1,1
98670,RJ,521487,202407,3,3
98671,RJ,521487,202409,5,5
98672,RJ,521487,202410,2,2
98673,RJ,521487,202411,1,1
98674,RJ,521487,202412,3,3
98675,RJ,521839,202301,1,1
98676,RJ,530010,202206,2,2
98677,RJ,530010,202207,1,1
98678,RJ,530010,202212,2,2
98679,RJ,530010,202301,3,3
98680,RJ,530010,202303,7,7
98681,RJ,530010,202304,4,4
98682,RJ,530010,202305,3,3
98683,RJ,530010,202306,8,8
98684,RJ,530010,202307,5,5
98685,RJ,530010,202308,1,1
98686,RJ,530010,202309,1,1
98687,RJ,530010,202310,9,9
98688,RJ,530010,202311,23,23
98689,RJ,530010,202312,1,1
98690,RJ,530010,202401,8,8
98691,RJ,530010,202402,7,7
98692,RJ,530010,202403,22,22
98693,RJ,530010,202404,14,14
98694,RJ,530010,202405,15,15
98695,RJ,530010,202406,3,3
98696,RJ,530010,202407,13,13
98697,RJ,530010,202409,11,11
98698,RJ,530010,202410,13,13
98699,RJ,530010,202411,21,21
98700,RJ,539925,202307,1,1
98701,TO,150060,202307,1,1
98702,TO,150085,202410,1,1
98703,TO,150175,202209,1,1
98704,TO,150175,202411,1,1
98705,TO,150178,202409,1,1
98706,TO,150215,202202,1,1
98707,TO,150215,202207,2,2
98708,TO,150215,202305,1,1
98709,TO,150240,202301,1,1
98710,TO,150270,202211,1,1
98711,TO,150270,202308,1,1
98712,TO,150270,202401,2,2
98713,TO,150270,202404,1,1
98714,TO,150295,202202,2,2
98715,TO,150304,202208,1,1
98716,TO,150370,202302,1,1
98717,TO,150370,202407,3,3
98718,TO,150420,202201,1,1
98719,TO,150420,202204,2,2
98720,TO,150420,202309,1,1
98721,TO,150420,202403,1,1
98722,TO,150420,202406,1,1
98723,TO,150420,202411,1,1
98724,TO,150420,202412,1,1
98725,TO,150506,202304,1,1
98726,TO,150543,202412,2,2
98727,TO,150550,202305,1,1
98728,TO,150553,202207,1,1
98729,TO,150553,202209,2,2
